time_ms,bid,ask,bid_vol,ask_vol
1774976771440,46.30345,46.31045,956016770,956016770
1774976771491,46.30445,46.31135,956016770,956016770
1774976771743,46.30425,46.31115,956016770,956016770
1774976772849,46.30445,46.31145,956016770,956016770
1774976772915,46.30475,46.31165,956016770,956016770
1774976773017,46.30545,46.31235,956016770,956016770
1774976773068,46.30635,46.31335,956016770,956016770
1774976773320,46.30805,46.31495,956016770,956016770
1774976773523,46.30785,46.31475,956016770,956016770
1774976773674,46.30805,46.31505,956016770,956016770
1774976773976,46.30845,46.31535,956016770,956016770
1774976774027,46.30885,46.31585,956016770,956016770
1774976774078,46.30865,46.31555,956016770,956016770
1774976774431,46.30895,46.31595,956016770,956016770
1774976774482,46.30855,46.31545,956016770,956016770
1774976775738,46.30895,46.31595,956016770,956016770
1774976776242,46.30855,46.31545,956016770,956016770
1774976776745,46.30915,46.31605,956016770,956016770
1774976776947,46.30855,46.31545,956016770,956016770
1774976777710,46.30815,46.31515,956016770,956016770
1774976778115,46.30765,46.31465,956016770,956016770
1774976778216,46.30775,46.31475,956016770,956016770
1774976778367,46.30745,46.31445,956016770,956016770
1774976778472,46.30555,46.31245,956016770,956016770
1774976778573,46.30365,46.31055,951893602,951893602
1774976778775,46.30285,46.30975,956016770,956016770
1774976778876,46.30275,46.30965,956016770,956016770
1774976779983,46.30295,46.30985,956016770,956016770
1774976780585,46.30235,46.30925,956016770,956016770
1774976780636,46.30295,46.30995,956016770,956016770
1774976780687,46.30235,46.30925,956016770,956016770
1774976780788,46.30355,46.31055,956016770,956016770
1774976780839,46.30415,46.31115,956016770,956016770
1774976780940,46.30455,46.31155,956016770,956016770
1774976781393,46.30415,46.31115,956016770,956016770
1774976781747,46.30395,46.31095,956016770,956016770
1774976782249,46.30415,46.31105,956016770,956016770
1774976782853,46.30395,46.31085,956016770,956016770
1774976782904,46.30355,46.31055,956016770,956016770
1774976782954,46.30395,46.31085,956016770,956016770
1774976783056,46.30355,46.31055,956016770,956016770
1774976783157,46.30415,46.31105,956016770,956016770
1774976783475,46.30385,46.31075,956016770,956016770
1774976783779,46.30415,46.31105,956016770,956016770
1774976783932,46.30435,46.31125,956016770,956016770
1774976783984,46.30485,46.31185,956016770,956016770
1774976784035,46.30515,46.31215,956016770,956016770
1774976784137,46.30445,46.31145,956016770,956016770
1774976784389,46.30415,46.31115,956016770,956016770
1774976784742,46.30395,46.31095,956016770,956016770
1774976785696,46.30425,46.31115,956016770,956016770
1774976785747,46.30505,46.31205,956016770,956016770
1774976785949,46.30465,46.31155,956016770,956016770
1774976786100,46.30435,46.31135,956016770,956016770
1774976786151,46.30415,46.31105,956016770,956016770
1774976787006,46.30385,46.31085,956016770,956016770
1774976787107,46.30285,46.30985,956016770,956016770
1774976787659,46.30355,46.31055,956016770,956016770
1774976787760,46.30305,46.30995,956016770,956016770
1774976788313,46.30365,46.31055,956016770,956016770
1774976788816,46.30395,46.31095,956016770,956016770
1774976788867,46.30275,46.30965,956016770,956016770
1774976788968,46.30285,46.30985,956016770,956016770
1774976789170,46.30345,46.31045,956016770,956016770
1774976789975,46.30285,46.30985,956016770,956016770
1774976790108,46.30345,46.31045,956016770,956016770
1774976792115,46.30365,46.31065,956016770,956016770
1774976792668,46.30395,46.31085,956016770,956016770
1774976792719,46.30365,46.31065,956016770,956016770
1774976792770,46.30395,46.31095,956016770,956016770
1774976793122,46.30365,46.31065,956016770,956016770
1774976793223,46.30385,46.31085,956016770,956016770
1774976794026,46.30435,46.31125,956016770,956016770
1774976797479,46.30415,46.31105,956016770,956016770
1774976797530,46.30315,46.31015,956016770,956016770
1774976797581,46.30285,46.30985,956016770,956016770
1774976800441,46.30435,46.31135,956016770,956016770
1774976800542,46.30375,46.31075,956016770,956016770
1774976800643,46.30305,46.31005,956016770,956016770
1774976800795,46.30225,46.30925,956016770,956016770
1774976800898,46.30335,46.31035,956016770,956016770
1774976801351,46.30365,46.31065,956016770,956016770
1774976803088,46.30345,46.31045,956016770,956016770
1774976803992,46.30305,46.30995,956016770,956016770
1774976804093,46.30215,46.30915,956016770,956016770
1774976804144,46.30115,46.30805,951893602,956016770
1774976804245,46.29955,46.30645,956016770,956016770
1774976804346,46.29895,46.30585,956016770,956016770
1774976804999,46.29825,46.30515,956016770,956016770
1774976805100,46.29725,46.30425,951893602,956016770
1774976805151,46.29675,46.30365,956016770,956016770
1774976805554,46.29595,46.30295,951893602,956016770
1774976805806,46.29565,46.30255,956016770,956016770
1774976805958,46.29505,46.30195,956016770,956016770
1774976806085,46.29595,46.30295,956016770,956016770
1774976807193,46.29625,46.30315,956016770,956016770
1774976807846,46.29595,46.30285,956016770,956016770
1774976807897,46.29018,46.29625,956016770,951893602
1774976807948,46.29085,46.29785,956016770,956016770
1774976807999,46.29045,46.29735,956016770,956016770
1774976808101,46.29055,46.29755,956016770,956016770
1774976808151,46.29105,46.29805,956016770,956016770
1774976808253,46.29155,46.29845,956016770,956016770
1774976808354,46.29055,46.29755,956016770,956016770
1774976808404,46.28995,46.29695,956016770,956016770
1774976808506,46.28925,46.29625,956016770,956016770
1774976808809,46.29035,46.29725,956016770,956016770
1774976809161,46.28955,46.29655,956016770,956016770
1774976809212,46.28825,46.29525,956016770,956016770
1774976809313,46.28555,46.29245,956016770,956016770
1774976809465,46.28525,46.29225,956016770,956016770
1774976809516,46.28495,46.29195,956016770,956016770
1774976810170,46.28505,46.29195,956016770,956016770
1774976810271,46.28295,46.28985,956016770,956016770
1774976810372,46.28415,46.29105,956016770,956016770
1774976810423,46.28465,46.29165,956016770,956016770
1774976810524,46.28475,46.29175,956016770,956016770
1774976810625,46.28355,46.29045,956016770,956016770
1774976810727,46.28305,46.28995,956016770,956016770
1774976810979,46.28445,46.29135,956016770,956016770
1774976811081,46.28335,46.29035,956016770,956016770
1774976811131,46.28295,46.28985,956016770,956016770
1774976811836,46.28355,46.29045,956016770,956016770
1774976811887,46.28405,46.29105,956016770,956016770
1774976811988,46.28385,46.29085,956016770,956016770
1774976812742,46.28315,46.29005,956016770,956016770
1774976812851,46.28505,46.29205,956016770,956016770
1774976812952,46.28485,46.29185,956016770,956016770
1774976814258,46.28565,46.29265,956016770,956016770
1774976814761,46.28555,46.29255,956016770,956016770
1774976814862,46.28655,46.29345,956016770,956016770
1774976814964,46.28855,46.29545,956016770,956016770
1774976815267,46.28695,46.29385,956016770,956016770
1774976815519,46.28665,46.29355,956016770,956016770
1774976815620,46.28705,46.29395,956016770,956016770
1774976815722,46.28595,46.29295,956016770,956016770
1774976816735,46.28675,46.29375,956016770,956016770
1774976816836,46.28655,46.29355,956016770,956016770
1774976817539,46.28625,46.29315,956016770,956016770
1774976817640,46.28565,46.29255,956016770,956016770
1774976817942,46.28495,46.29185,956016770,956016770
1774976817993,46.28555,46.29255,956016770,956016770
1774976818557,46.28535,46.29225,956016770,956016770
1774976818809,46.28425,46.29125,956016770,956016770
1774976819464,46.28475,46.29175,956016770,956016770
1774976819566,46.28545,46.29245,956016770,956016770
1774976819667,46.28485,46.29175,956016770,956016770
1774976819919,46.28535,46.29235,956016770,956016770
1774976820070,46.28475,46.29175,956016770,956016770
1774976820172,46.28545,46.29245,956016770,956016770
1774976820827,46.28575,46.29275,956016770,956016770
1774976820929,46.29265,46.29955,956016770,956016770
1774976820979,46.29265,46.29965,956016770,956016770
1774976821131,46.29235,46.29935,956016770,956016770
1774976821333,46.29325,46.30015,956016770,956016770
1774976821434,46.29355,46.30045,956016770,956016770
1774976822188,46.29415,46.30105,956016770,956016770
1774976822239,46.29455,46.30155,956016770,956016770
1774976822289,46.29425,46.30115,956016770,956016770
1774976822542,46.29455,46.30145,956016770,956016770
1774976823225,46.29555,46.30245,956016770,956016770
1774976824081,46.29575,46.30265,956016770,956016770
1774976824132,46.29485,46.30185,956016770,956016770
1774976824183,46.29605,46.30295,956016770,956016770
1774976824386,46.29485,46.30175,956016770,956016770
1774976824587,46.29505,46.30205,956016770,956016770
1774976824638,46.29215,46.29905,956016770,956016770
1774976824739,46.29185,46.29885,956016770,956016770
1774976824941,46.29265,46.29955,956016770,956016770
1774976826602,46.29195,46.29895,956016770,956016770
1774976826652,46.28975,46.29675,956016770,956016770
1774976826753,46.28955,46.29645,956016770,956016770
1774976827414,46.28925,46.29615,956016770,956016770
1774976827515,46.28875,46.29575,956016770,956016770
1774976827767,46.28815,46.29505,956016770,956016770
1774976827868,46.28875,46.29565,956016770,956016770
1774976828673,46.29065,46.29755,951893602,956016770
1774976828875,46.29115,46.29805,956016770,956016770
1774976828976,46.29105,46.29795,956016770,956016770
1774976829078,46.29195,46.29895,956016770,956016770
1774976829128,46.29155,46.29845,956016770,956016770
1774976829280,46.29125,46.29815,956016770,956016770
1774976829381,46.29065,46.29755,956016770,956016770
1774976829482,46.29045,46.29735,956016770,956016770
1774976830387,46.29025,46.29725,956016770,956016770
1774976830438,46.28965,46.29665,956016770,956016770
1774976830539,46.28965,46.29655,956016770,956016770
1774976830590,46.29015,46.29715,956016770,956016770
1774976830841,46.28965,46.29655,956016770,956016770
1774976830892,46.29005,46.29705,956016770,956016770
1774976830943,46.28965,46.29655,956016770,956016770
1774976831747,46.29115,46.29815,956016770,956016770
1774976831949,46.29175,46.29865,951893602,956016770
1774976832201,46.29195,46.29895,956016770,951893602
1774976832252,46.29295,46.29985,956016770,956016770
1774976832354,46.29335,46.30025,956016770,956016770
1774976832757,46.29405,46.30105,956016770,956016770
1774976833711,46.29385,46.30085,956016770,956016770
1774976833812,46.29405,46.30105,956016770,956016770
1774976833914,46.29385,46.30075,956016770,956016770
1774976836005,46.28975,46.29675,956016770,956016770
1774976836909,46.28885,46.29585,956016770,956016770
1774976837160,46.28865,46.29555,956016770,956016770
1774976837312,46.28845,46.29535,956016770,956016770
1774976837614,46.28955,46.29655,956016770,956016770
1774976837665,46.28835,46.29535,956016770,956016770
1774976838318,46.28805,46.29495,956016770,956016770
1774976838419,46.28845,46.29535,956016770,956016770
1774976838520,46.28795,46.29495,956016770,956016770
1774976838672,46.28845,46.29545,956016770,956016770
1774976840387,46.28795,46.29495,956016770,956016770
1774976840489,46.28845,46.29535,956016770,956016770
1774976840591,46.28855,46.29545,956016770,956016770
1774976840743,46.28825,46.29342,951893602,965578441
1774976840794,46.28465,46.29165,956016770,956016770
1774976840844,46.28355,46.29045,956016770,956016770
1774976841198,46.28325,46.29015,956016770,956016770
1774976841249,46.28265,46.28965,956016770,956016770
1774976841451,46.28205,46.28895,956016770,956016770
1774976841552,46.28325,46.29015,956016770,956016770
1774976841854,46.28285,46.28975,956016770,956016770
1774976841905,46.28205,46.28905,956016770,956016770
1774976842057,46.28305,46.29005,956016770,956016770
1774976842158,46.28255,46.28945,956016770,956016770
1774976842410,46.28215,46.28915,956016770,956016770
1774976843564,46.28255,46.28945,956016770,956016770
1774976843666,46.28275,46.28965,956016770,956016770
1774976843767,46.28245,46.28945,956016770,956016770
1774976843868,46.28275,46.28965,956016770,956016770
1774976843969,46.28245,46.28945,956016770,956016770
1774976844774,46.28275,46.28965,956016770,956016770
1774976845703,46.28275,46.28975,956016770,956016770
1774976845855,46.28255,46.28945,956016770,956016770
1774976847212,46.28325,46.29015,956016770,956016770
1774976847313,46.28665,46.29365,951893602,956016770
1774976847515,46.28705,46.29395,956016770,956016770
1774976847616,46.28795,46.29485,956016770,956016770
1774976847868,46.28705,46.29405,956016770,956016770
1774976848472,46.28955,46.29655,956016770,956016770
1774976849026,46.28915,46.29605,956016770,956016770
1774976849076,46.28795,46.29495,956016770,956016770
1774976849127,46.28845,46.29545,956016770,956016770
1774976849328,46.28875,46.29575,956016770,956016770
1774976849933,46.28935,46.29635,956016770,956016770
1774976850135,46.28885,46.29585,956016770,956016770
1774976850989,46.28865,46.29555,956016770,956016770
1774976851392,46.28885,46.29585,956016770,956016770
1774976851443,46.28915,46.29615,956016770,956016770
1774976851745,46.28945,46.29635,956016770,956016770
1774976851847,46.28875,46.29565,956016770,956016770
1774976852522,46.28925,46.29615,956016770,956016770
1774976852623,46.28865,46.29555,956016770,956016770
1774976852926,46.28845,46.29535,956016770,956016770
1774976852977,46.28055,46.28755,956016770,956016770
1774976853178,46.28075,46.28775,956016770,956016770
1774976854285,46.28255,46.28955,956016770,956016770
1774976854386,46.28685,46.29385,956016770,956016770
1774976854487,46.28665,46.29355,956016770,956016770
1774976856195,46.28565,46.29255,956016770,956016770
1774976856296,46.28555,46.29245,956016770,956016770
1774976856923,46.28605,46.29295,956016770,956016770
1774976857934,46.28555,46.29245,956016770,956016770
1774976857988,46.28595,46.29295,956016770,956016770
1774976858040,46.28555,46.29245,956016770,956016770
1774976858091,46.28485,46.29185,956016770,956016770
1774976858141,46.28555,46.29255,956016770,956016770
1774976858242,46.28495,46.29195,956016770,956016770
1774976858394,46.28355,46.29045,956016770,956016770
1774976858495,46.28275,46.28975,956016770,956016770
1774976858546,46.28335,46.29025,956016770,956016770
1774976858699,46.28395,46.29085,956016770,956016770
1774976859907,46.28395,46.29095,956016770,956016770
1774976860008,46.28315,46.29005,956016770,956016770
1774976860059,46.28365,46.29065,956016770,956016770
1774976860863,46.28345,46.29035,956016770,956016770
1774976861366,46.28325,46.29015,956016770,956016770
1774976862071,46.28265,46.28955,956016770,956016770
1774976862574,46.27845,46.28545,956016770,956016770
